-6.517682162305323823e-01 -1.276311505742146801e+00 -4.621844476380084776e-01 8.142835772852702325e-01 -1.706077870967815047e+00 1.050388179864411464e+00 -8.920917380324234758e-01 -9.294977179774920051e-02 -1.223554497961397702e+00 1.417554314701991725e-01 -1.514535997877541618e-01 6.973293898229174781e-01 1.072935362225163169e+00 3.515108467334505660e-01 3.899127131777859745e-01 6.291352298786455632e-01 4.545713599992594611e-01 4.654089718299064260e-01 1.433237819190254392e+00 1.075964375095076253e+00 2.218334045375736641e-01 9.994199278371991291e-01 7.900865148410715078e-01 -1.153569677681107963e+00 5.463266433455092885e-01 1.520406452786935869e+00 1.275698315705383390e+00 1.952433032459537365e-01 1.268012765296700373e+00 -7.886967076014984590e-01 -1.353356396453861077e+00 1.003846751736377163e+00
1.341575037393949010e+00 -7.960166340176129118e-01 1.739651508623882847e+00 9.352612074671864395e-01 -5.846273446126215578e-01 1.049823077931824611e-01 -1.145576328048474313e+00 3.140132344464628689e-02 -4.846422761495202680e-01 9.360901128277723249e-01 8.522405640867146692e-01 -2.003902521383921498e-01 -9.815516551463303596e-01 2.558484643773649148e-01 -1.078595807791041583e+00 -1.005563279779055019e+00 4.095783540690168811e-01 4.402285927682351163e-01 2.680453184054715776e-01 4.192449978214939921e-01 7.694022239655309292e-01 1.401645946452218405e+00 -6.724014256782644416e-01 1.055201003990445668e-01 5.017878966670755725e-01 5.839848839725553242e-01 -5.252416740473202506e-01 2.365364555497845023e-01 1.750700957844796013e-01 -1.595241127918803903e-01 -2.559003665806019456e-01 2.211168571651385584e+00
4.331987127373467805e-01 1.386865743576803256e+00 3.342328376900071674e-01 1.234742694616499437e+00 1.412111456983706326e+00 1.015849819346942073e+00 1.565233832017629112e+00 1.024847978122686465e+00 -3.399019673864253077e-01 4.651635164313153159e-01 -4.488575408535877553e-01 -1.683213434432413447e+00 -2.440910113113244351e-01 -7.557650722925063347e-01 4.325966512233341277e-01 8.629850418957879521e-01 9.269443661789533717e-01 8.494883127493213504e-01 -7.073138891322765520e-01 -2.111416182595474977e-01 7.521005227848313046e-01 1.195962092774562668e+00 1.112779847075893391e+00 6.280816349329930715e-01 2.009462750154269006e+00 6.852855689279703233e-01 2.022768811618341989e+00 -9.178335016426278359e-02 1.153350219834214263e+00 -4.642925750948364572e-01 -7.266589739186694041e-01 -1.098936190529006929e+00
9.522002610796480582e-01 9.183916362457442695e-01 4.567347336307953087e-01 5.422805301511066656e-01 2.094383828730946639e+00 -1.982790286676227309e-01 -4.958607809621037865e-02 1.126138092721937101e+00 4.693411852235842563e-01 4.177818844957183475e-01 -6.316577110375776183e-01 1.589600555682221916e+00 5.017387945101807745e-01 1.014269988282290536e+00 4.457907556795259185e-01 8.407275109394405366e-01 2.081101963375676878e+00 5.653472357835604978e-01 1.831583493790692074e+00 1.858649172115259596e+00 7.636241742589527925e-01 5.573443839143764622e-01 3.683988845813611079e-01 3.835763757575297306e-01 -1.171441455909489671e+00 7.930436975039492076e-01 9.705666084295875295e-01 -3.671709689948593480e-01 1.899120062538073306e+00 3.591367427180092164e-01 1.326824002742122310e+00 -2.511738726131788058e-01
-1.605265577122017673e+00 1.342970664695252170e+00 -1.057597887504940326e+00 4.628409805603773686e-01 9.668227808397462653e-01 7.645695097819120711e-01 1.239108412653984637e+00 -1.601268333742581207e-01 -8.015148792633569608e-01 -8.734784157565565754e-02 6.229773204436097611e-01 1.249875918014730969e+00 9.380118139262750843e-01 -2.041976526823061910e-01 1.167454307369136662e-01 1.936157095099410919e+00 7.197937976949241312e-01 6.656728854943089191e-01 8.541418696023130863e-01 5.654398581236455001e-01 -4.288460551144659960e-01 1.055604054582876261e-01 1.420208123364218866e-01 8.126281118957644489e-01 7.484252921278735649e-01 1.187549724186216960e+00 -5.938495321464506982e-02 1.002791162912044509e+00 2.060342544189023017e-01 -1.003883742253981887e-01 -4.660080100137404258e-01 7.148120319515680610e-01
-1.982837681989358947e+00 -4.086064830489140043e-01 -9.956913971031323973e-02 -6.528018250721222548e-01 6.362804324369029096e-01 -3.797243902783298819e-01 1.182586208979037545e+00 -4.885439560508465784e-02 -3.306655779030319708e-01 2.920245583436213987e-01 3.060820316847967515e-01 8.333001224765196335e-01 4.783122155718044222e-01 1.029000108783769019e+00 -9.124872892915019129e-01 4.377777189522935042e-01 -3.113410582984331709e-01 -6.761368747550060565e-01 7.962723211205336993e-01 -3.392662228836236804e-01 8.415051479703273829e-01 -6.328613406553418308e-01 -1.054271359829269228e+00 1.119580697305945449e+00 -2.386867138124665333e-02 7.625353472691104306e-01 -7.586009692144283223e-01 -6.232528928833650506e-01 8.462406558007902202e-01 2.907281156058515448e-01 -6.426001315734238828e-01 7.410206915500324731e-01
1.494972343795913261e+00 1.138769217732609862e+00 -2.323835054776155762e-01 3.046171739856127769e-01 8.125334563892446793e-01 -1.373274310686425137e+00 6.152679965247090932e-01 4.990643950503721449e-01 -1.923030899810766470e-01 1.083448491458373492e-01 -1.150446383213295176e+00 -1.640119890209610354e+00 5.313640831766560657e-01 -1.875109707677913295e-01 -1.667958556615959931e-01 2.465475762893013734e+00 3.850094021408264067e-01 1.432951125509758672e+00 6.115461447081700364e-01 -7.852530670054180817e-01 1.376514734228103887e+00 1.567313221596452699e+00 4.183146212710046608e-01 2.651702840626100954e+00 1.216903569310680666e+00 -2.294087876078490518e-01 6.928319603081209421e-02 9.484675650526454005e-01 9.596752556993025651e-01 -3.654831138991306294e-01 2.677649752750278500e-01 3.262952196939376548e-01
9.056301128147846713e-01 3.540679715112307613e-01 2.944190125308772554e+00 6.707530529325673313e-03 3.647480373797331588e+00 1.304168447096722694e-01 3.138508630882861361e-01 4.735129176497520631e-01 1.436080931093060231e+00 -4.833542877440407531e-02 -1.920074092549972855e+00 -1.003846004733117248e+00 -3.028727974941812784e-01 5.501363262918231023e-02 -4.868066523321935013e-01 1.943406771230963281e+00 -5.499913245739812551e-01 3.541442244480002000e-01 5.452654208529641444e-01 -1.239278827011961681e+00 9.804908992982466209e-01 -6.417119450200509112e-01 1.501394178268912638e+00 -1.512660425206933945e-01 3.128810905653119923e-01 6.432968654265315278e-01 8.556332772376296428e-03 1.552965494767118537e+00 -7.907601529781757566e-02 4.685890747576931248e-01 -1.095752655766772721e+00 -3.057896282261836005e-02
2.184635071640670834e+00 2.836744948499329566e-01 -2.132472838224359624e-01 -8.603359571917861270e-01 1.025385376677840688e+00 9.211351909312105457e-01 6.018515311521918099e-01 -8.429942949269669805e-01 2.891260523003271188e-01 4.123070907701271715e-01 1.551469454050949048e+00 -3.578566125291139377e-01 2.835355554125613242e+00 1.272627768006506122e+00 2.060164121392695336e+00 6.215449318272692203e-01 2.014460758796343232e+00 4.828837934016054212e-01 4.602378193993213185e-02 1.634769254044348141e+00 2.059988578896196465e+00 7.527150816249698062e-01 8.351743311534951530e-01 -1.138258838121018579e+00 3.196652212898386525e-01 -1.175904393823775651e-01 9.297891887055288740e-02 5.175253017680906398e-01 -8.089731808572946381e-01 -8.978991774794473080e-02 1.271745565384803323e+00 -2.609204317774663218e-01
6.817754407456260157e-01 4.355551156832730975e-01 1.979465260026098017e+00 4.603401361489827259e-01 5.869129187338951725e-01 1.823575926383867118e+00 2.389609124498922821e+00 8.722685511780293721e-01 -1.309163419141466722e+00 2.424710495563907886e-01 -8.607276641903329750e-01 8.767753719471462759e-01 2.771805548939026975e-01 1.160079558277913092e+00 3.912104029607118005e-01 9.631992723054220162e-01 8.305711379883220502e-01 -2.115801422257209907e+00 6.801376885767711489e-01 -6.974344647474781667e-01 8.507940543571017589e-01 -4.575768241531920633e-01 -9.205061123556779190e-01 -1.541750554379009319e+00 -1.726787453074374312e+00 -3.709667232092956901e-01 1.766917812562434742e+00 7.258893488169810837e-01 -3.370943780940082735e-01 6.026636371671352244e-01 1.087042848088852320e+00 7.759174067332651470e-01
